query,query_type,config,variant,reference_model,faithfulness,answer_relevancy,similarity,llm_grade,reasoning_effort
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,hybrid,gpt5nano_base,14b,0.7272727272727273,0.858885170157742,0.7868451323472303,0.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,hybrid,gpt5nano_base,14b,0.16666666666666666,0.0,0.6284272723321568,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,hybrid,gpt5nano_base,14b,0.7142857142857143,0.7383647898374285,0.8920530940599651,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,hybrid,gpt5nano_base,14b,0.0,0.7869412163512646,0.7811500885489244,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,hybrid,gpt5nano_base,14b,0.5,0.7774265849022538,0.790888076940921,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,hybrid,gpt5nano_base,14b,0.2,0.7513562236186903,0.9094803294299187,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,hybrid,gpt5nano_base,14b,0.6875,0.6930770689984221,0.7447205903330185,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,hybrid,gpt5nano_base,14b,0.8571428571428571,0.6162571809931999,0.9188455941716644,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,hybrid,gpt5nano_base,14b,0.8181818181818182,0.0,0.8714391756664462,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,hybrid,gpt5nano_base,14b,0.9,0.7640382225827757,0.8831577417506553,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,hybrid,gpt5nano_base,14b,0.9130434782608695,0.8252879558130429,0.7666416848053983,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,hybrid,gpt5nano_base,14b,0.6923076923076923,0.8648838087822028,0.803720242832396,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,hybrid,gpt5nano_base,14b,1.0,0.8422908464904393,0.8488209738665629,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,hybrid,gpt5nano_base,14b,1.0,0.8215943452771727,0.699553808260159,0.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,hybrid,gpt5nano_base,14b,0.3333333333333333,0.7274251461454293,0.6037475845892459,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,hybrid,gpt5nano_base,14b,0.375,0.7406374630946867,0.8373988699999347,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,hybrid,gpt5nano_base,14b,0.75,0.6491400118599028,0.5952294832861398,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,hybrid,gpt5nano_base,14b,0.16666666666666666,0.9835575142908755,0.8960482331227635,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,hybrid,gpt5nano_base,14b,1.0,0.7177220375810659,0.9252244718036602,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,hybrid,gpt5nano_base,14b,1.0,0.707837950519916,0.9156745058416798,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,hybrid,gpt5nano_base,14b,0.6666666666666666,0.7071152909369838,0.7242357999817903,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,hybrid,gpt5nano_thinking,14b,0.14285714285714285,0.7765299514972357,0.8227310060967388,0.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,hybrid,gpt5nano_thinking,14b,0.8,0.6665227204599761,0.5680524954893944,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,hybrid,gpt5nano_thinking,14b,0.8333333333333334,0.6001815987642144,0.7635361721631382,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,hybrid,gpt5nano_thinking,14b,0.0,0.7952845342303739,0.7627378723066356,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,hybrid,gpt5nano_thinking,14b,0.6666666666666666,0.7328114462299627,0.6865779523785907,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,hybrid,gpt5nano_thinking,14b,0.5,0.7800895903165826,0.8633484619344418,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,hybrid,gpt5nano_thinking,14b,1.0,0.5244311070776032,0.7114827627433977,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,hybrid,gpt5nano_thinking,14b,0.9166666666666666,0.7191255720114024,0.8702392889126143,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,hybrid,gpt5nano_thinking,14b,1.0,0.0,0.7578866152673343,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,hybrid,gpt5nano_thinking,14b,0.8,0.8276489450259482,0.7756744711446002,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,hybrid,gpt5nano_thinking,14b,0.5,0.7488445220269035,0.8238152157220646,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,hybrid,gpt5nano_thinking,14b,0.75,0.0,0.8887259974267459,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,hybrid,gpt5nano_thinking,14b,1.0,0.9066399978815639,0.8909595806127133,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,hybrid,gpt5nano_thinking,14b,1.0,0.616555435150448,0.7191560949533264,0.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,hybrid,gpt5nano_thinking,14b,0.6666666666666666,0.7937286123593309,0.8506649340614074,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,hybrid,gpt5nano_thinking,14b,0.6666666666666666,0.7153423367265201,0.8485766772750122,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,hybrid,gpt5nano_thinking,14b,0.8,0.8318044974380209,0.774537409783669,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,hybrid,gpt5nano_thinking,14b,0.875,0.9570058248501646,0.8236991327709688,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,hybrid,gpt5nano_thinking,14b,1.0,0.7070681668901547,0.6524907844228163,0.0,medium
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,hybrid,gpt5nano_thinking,14b,1.0,0.7287493081901539,0.6915665184096231,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,hybrid,gpt5nano_thinking,14b,1.0,0.6986330622892768,0.7978478469707935,1.0,medium
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,hybrid,gpt5nano_base,72b,0.7272727272727273,0.858885170157742,0.758560316510801,0.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,hybrid,gpt5nano_base,72b,0.16666666666666666,0.0,0.6513526479130699,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,hybrid,gpt5nano_base,72b,0.7142857142857143,0.7383647898374285,0.7450536209740974,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,hybrid,gpt5nano_base,72b,0.0,0.7869412163512646,0.8897977126584092,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,hybrid,gpt5nano_base,72b,0.5,0.7774265849022538,0.7136420585370962,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,hybrid,gpt5nano_base,72b,0.2,0.7513562236186903,0.9070373453538795,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,hybrid,gpt5nano_base,72b,0.6875,0.6930770689984221,0.7270605613509675,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,hybrid,gpt5nano_base,72b,0.8571428571428571,0.6162571809931999,0.8052122808147836,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,hybrid,gpt5nano_base,72b,0.8181818181818182,0.0,0.8942568454358909,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,hybrid,gpt5nano_base,72b,0.9,0.7640382225827757,0.9465017254023231,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,hybrid,gpt5nano_base,72b,0.9130434782608695,0.8252879558130429,0.7456413943980613,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,hybrid,gpt5nano_base,72b,0.6923076923076923,0.8648838087822028,0.798257438015854,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,hybrid,gpt5nano_base,72b,1.0,0.8422908464904393,0.8455351480752593,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,hybrid,gpt5nano_base,72b,1.0,0.8215943452771727,0.736636374162045,0.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,hybrid,gpt5nano_base,72b,0.3333333333333333,0.7274251461454293,0.45981657407858256,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,hybrid,gpt5nano_base,72b,0.375,0.7406374630946867,0.8392529639573875,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,hybrid,gpt5nano_base,72b,0.75,0.6491400118599028,0.5835561968005163,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,hybrid,gpt5nano_base,72b,0.16666666666666666,0.9835575142908755,0.8691917663595721,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,hybrid,gpt5nano_base,72b,1.0,0.7177220375810659,0.9218582964364288,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,hybrid,gpt5nano_base,72b,1.0,0.707837950519916,0.811983282013085,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,hybrid,gpt5nano_base,72b,0.6666666666666666,0.7071152909369838,0.7286308395937089,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,hybrid,gpt5nano_thinking,72b,0.14285714285714285,0.7765299514972357,0.792282398788311,0.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,hybrid,gpt5nano_thinking,72b,0.8,0.6665227204599761,0.5707354556560529,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,hybrid,gpt5nano_thinking,72b,0.8333333333333334,0.6001815987642144,0.6969067013965163,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,hybrid,gpt5nano_thinking,72b,0.0,0.7952845342303739,0.8798954449771403,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,hybrid,gpt5nano_thinking,72b,0.6666666666666666,0.7328114462299627,0.6503404277460285,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,hybrid,gpt5nano_thinking,72b,0.5,0.7800895903165826,0.8517215186150411,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,hybrid,gpt5nano_thinking,72b,1.0,0.5244311070776032,0.659988326870252,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,hybrid,gpt5nano_thinking,72b,0.9166666666666666,0.7191255720114024,0.8220501172311312,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,hybrid,gpt5nano_thinking,72b,1.0,0.0,0.682911263181056,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,hybrid,gpt5nano_thinking,72b,0.8,0.8276489450259482,0.8314691148127314,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,hybrid,gpt5nano_thinking,72b,0.5,0.7488445220269035,0.7993951575556756,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,hybrid,gpt5nano_thinking,72b,0.75,0.0,0.8956121045116812,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,hybrid,gpt5nano_thinking,72b,1.0,0.9066399978815639,0.8914519745207996,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,hybrid,gpt5nano_thinking,72b,1.0,0.616555435150448,0.7654507273535509,1.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,hybrid,gpt5nano_thinking,72b,0.6666666666666666,0.7937286123593309,0.7333202434393005,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,hybrid,gpt5nano_thinking,72b,0.6666666666666666,0.7153423367265201,0.8622500394214813,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,hybrid,gpt5nano_thinking,72b,0.8,0.8318044974380209,0.7666148627802469,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,hybrid,gpt5nano_thinking,72b,0.875,0.9570058248501646,0.8168559855750512,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,hybrid,gpt5nano_thinking,72b,1.0,0.7070681668901547,0.6630927905707122,0.0,medium
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,hybrid,gpt5nano_thinking,72b,1.0,0.7287493081901539,0.5100735388621376,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,hybrid,gpt5nano_thinking,72b,1.0,0.6986330622892768,0.7846139320316543,1.0,medium
